n	d	Condition	count
42	6	107311A_SLAM_2h	25
42	6	107313A_SLAM_4h	84
42	6	107315A_SLAM_8h	173
42	6	107339B_SLAM_1h	8
42	6	107341B_SLAM_2h	124
42	6	107343B_SLAM_4h	506
42	6	107345B_SLAM_8h	507
42	7	107311A_SLAM_2h	6
42	7	107313A_SLAM_4h	13
42	7	107315A_SLAM_8h	41
42	7	107339B_SLAM_1h	1
42	7	107341B_SLAM_2h	32
42	7	107343B_SLAM_4h	145
42	7	107345B_SLAM_8h	152
42	8	107313A_SLAM_4h	4
42	8	107315A_SLAM_8h	7
42	8	107339B_SLAM_1h	3
42	8	107341B_SLAM_2h	11
42	8	107343B_SLAM_4h	45
42	8	107345B_SLAM_8h	42
42	9	107315A_SLAM_8h	1
42	9	107341B_SLAM_2h	1
42	9	107343B_SLAM_4h	5
42	9	107345B_SLAM_8h	9
109	0	107307A_SLAM_0h_no4sU	2
109	0	107311A_SLAM_2h	3
109	0	107315A_SLAM_8h	2
109	0	107337B_SLAM_0h_no4sU	3
109	0	107339B_SLAM_1h	4
109	0	107341B_SLAM_2h	2
109	0	107343B_SLAM_4h	1
109	1	107345B_SLAM_8h	2
43	0	107307A_SLAM_0h_no4sU	202419
43	0	107309A_SLAM_1h	141066
43	0	107311A_SLAM_2h	160125
43	0	107313A_SLAM_4h	103284
43	0	107315A_SLAM_8h	77792
43	0	107337B_SLAM_0h_no4sU	255959
43	0	107339B_SLAM_1h	205965
43	0	107341B_SLAM_2h	161536
43	0	107343B_SLAM_4h	146187
43	0	107345B_SLAM_8h	92239
109	2	107315A_SLAM_8h	1
43	1	107307A_SLAM_0h_no4sU	4714
43	1	107309A_SLAM_1h	8498
43	1	107311A_SLAM_2h	25277
43	1	107313A_SLAM_4h	31217
43	1	107315A_SLAM_8h	43348
43	1	107337B_SLAM_0h_no4sU	5928
43	1	107339B_SLAM_1h	12936
43	1	107341B_SLAM_2h	23233
43	1	107343B_SLAM_4h	47802
43	1	107345B_SLAM_8h	55134
109	3	107343B_SLAM_4h	1
43	2	107307A_SLAM_0h_no4sU	81
43	2	107309A_SLAM_1h	1357
43	2	107311A_SLAM_2h	7659
43	2	107313A_SLAM_4h	12969
43	2	107315A_SLAM_8h	21101
43	2	107337B_SLAM_0h_no4sU	132
43	2	107339B_SLAM_1h	2640
43	2	107341B_SLAM_2h	8923
43	2	107343B_SLAM_4h	25192
43	2	107345B_SLAM_8h	31379
43	3	107307A_SLAM_0h_no4sU	2
43	3	107309A_SLAM_1h	247
43	3	107311A_SLAM_2h	2112
43	3	107313A_SLAM_4h	4306
43	3	107315A_SLAM_8h	7915
43	3	107337B_SLAM_0h_no4sU	12
43	3	107339B_SLAM_1h	623
43	3	107341B_SLAM_2h	3446
43	3	107343B_SLAM_4h	11236
43	3	107345B_SLAM_8h	13954
109	5	107343B_SLAM_4h	1
43	4	107307A_SLAM_0h_no4sU	1
43	4	107309A_SLAM_1h	45
43	4	107311A_SLAM_2h	489
43	4	107313A_SLAM_4h	1196
43	4	107315A_SLAM_8h	2477
43	4	107337B_SLAM_0h_no4sU	2
43	4	107339B_SLAM_1h	162
43	4	107341B_SLAM_2h	1134
43	4	107343B_SLAM_4h	4172
43	4	107345B_SLAM_8h	5291
43	5	107309A_SLAM_1h	5
43	5	107311A_SLAM_2h	114
43	5	107313A_SLAM_4h	303
43	5	107315A_SLAM_8h	704
43	5	107339B_SLAM_1h	32
43	5	107341B_SLAM_2h	405
43	5	107343B_SLAM_4h	1478
43	5	107345B_SLAM_8h	1802
43	6	107309A_SLAM_1h	2
43	6	107311A_SLAM_2h	30
43	6	107313A_SLAM_4h	60
43	6	107315A_SLAM_8h	182
43	6	107339B_SLAM_1h	9
43	6	107341B_SLAM_2h	114
43	6	107343B_SLAM_4h	523
43	6	107345B_SLAM_8h	573
43	7	107311A_SLAM_2h	3
43	7	107313A_SLAM_4h	15
43	7	107315A_SLAM_8h	48
43	7	107339B_SLAM_1h	3
43	7	107341B_SLAM_2h	22
43	7	107343B_SLAM_4h	159
43	7	107345B_SLAM_8h	173
43	8	107311A_SLAM_2h	2
43	8	107313A_SLAM_4h	2
43	8	107315A_SLAM_8h	12
43	8	107341B_SLAM_2h	6
43	8	107343B_SLAM_4h	40
43	8	107345B_SLAM_8h	53
43	9	107313A_SLAM_4h	2
43	9	107315A_SLAM_8h	1
43	9	107341B_SLAM_2h	3
43	9	107343B_SLAM_4h	16
43	9	107345B_SLAM_8h	14
43	10	107345B_SLAM_8h	4
110	0	107307A_SLAM_0h_no4sU	2
110	0	107309A_SLAM_1h	3
110	0	107337B_SLAM_0h_no4sU	1
110	0	107339B_SLAM_1h	3
110	0	107341B_SLAM_2h	1
110	1	107311A_SLAM_2h	1
44	0	107307A_SLAM_0h_no4sU	189934
44	0	107309A_SLAM_1h	132377
44	0	107311A_SLAM_2h	150155
44	0	107313A_SLAM_4h	94617
44	0	107315A_SLAM_8h	70920
44	0	107337B_SLAM_0h_no4sU	242099
44	0	107339B_SLAM_1h	194950
44	0	107341B_SLAM_2h	151697
44	0	107343B_SLAM_4h	136238
44	0	107345B_SLAM_8h	84609
110	2	107309A_SLAM_1h	1
110	2	107313A_SLAM_4h	1
110	2	107339B_SLAM_1h	1
44	1	107307A_SLAM_0h_no4sU	4355
44	1	107309A_SLAM_1h	8239
44	1	107311A_SLAM_2h	24287
44	1	107313A_SLAM_4h	29760
44	1	107315A_SLAM_8h	40197
44	1	107337B_SLAM_0h_no4sU	5427
44	1	107339B_SLAM_1h	12607
44	1	107341B_SLAM_2h	21997
44	1	107343B_SLAM_4h	45539
44	1	107345B_SLAM_8h	51779
44	2	107307A_SLAM_0h_no4sU	94
44	2	107309A_SLAM_1h	1206
44	2	107311A_SLAM_2h	7444
44	2	107313A_SLAM_4h	12477
44	2	107315A_SLAM_8h	20086
44	2	107337B_SLAM_0h_no4sU	119
44	2	107339B_SLAM_1h	2494
44	2	107341B_SLAM_2h	8527
44	2	107343B_SLAM_4h	23990
44	2	107345B_SLAM_8h	30166
110	4	107315A_SLAM_8h	1
44	3	107307A_SLAM_0h_no4sU	7
44	3	107309A_SLAM_1h	195
44	3	107311A_SLAM_2h	2068
44	3	107313A_SLAM_4h	4140
44	3	107315A_SLAM_8h	7583
44	3	107337B_SLAM_0h_no4sU	2
44	3	107339B_SLAM_1h	640
44	3	107341B_SLAM_2h	3322
44	3	107343B_SLAM_4h	11086
44	3	107345B_SLAM_8h	13896
44	4	107307A_SLAM_0h_no4sU	1
44	4	107309A_SLAM_1h	47
44	4	107311A_SLAM_2h	446
44	4	107313A_SLAM_4h	1228
44	4	107315A_SLAM_8h	2408
44	4	107339B_SLAM_1h	169
44	4	107341B_SLAM_2h	1182
44	4	107343B_SLAM_4h	4290
44	4	107345B_SLAM_8h	5511
44	5	107309A_SLAM_1h	8
44	5	107311A_SLAM_2h	95
44	5	107313A_SLAM_4h	338
44	5	107315A_SLAM_8h	630
44	5	107339B_SLAM_1h	41
44	5	107341B_SLAM_2h	406
44	5	107343B_SLAM_4h	1556
44	5	107345B_SLAM_8h	1917
44	6	107307A_SLAM_0h_no4sU	1
44	6	107309A_SLAM_1h	3
44	6	107311A_SLAM_2h	24
44	6	107313A_SLAM_4h	72
44	6	107315A_SLAM_8h	176
44	6	107337B_SLAM_0h_no4sU	1
44	6	107339B_SLAM_1h	13
44	6	107341B_SLAM_2h	133
44	6	107343B_SLAM_4h	498
44	6	107345B_SLAM_8h	586
44	7	107311A_SLAM_2h	6
44	7	107313A_SLAM_4h	11
44	7	107315A_SLAM_8h	44
44	7	107339B_SLAM_1h	3
44	7	107341B_SLAM_2h	42
44	7	107343B_SLAM_4h	171
44	7	107345B_SLAM_8h	173
44	8	107311A_SLAM_2h	1
44	8	107313A_SLAM_4h	5
44	8	107315A_SLAM_8h	13
44	8	107341B_SLAM_2h	10
44	8	107343B_SLAM_4h	45
44	8	107345B_SLAM_8h	46
44	9	107313A_SLAM_4h	2
44	9	107315A_SLAM_8h	1
44	9	107341B_SLAM_2h	5
44	9	107343B_SLAM_4h	5
44	9	107345B_SLAM_8h	11
44	10	107343B_SLAM_4h	1
111	0	107307A_SLAM_0h_no4sU	3
111	0	107337B_SLAM_0h_no4sU	1
111	0	107339B_SLAM_1h	2
111	1	107339B_SLAM_1h	1
111	1	107345B_SLAM_8h	1
45	0	107307A_SLAM_0h_no4sU	178086
45	0	107309A_SLAM_1h	122943
45	0	107311A_SLAM_2h	139424
45	0	107313A_SLAM_4h	87201
45	0	107315A_SLAM_8h	64082
45	0	107337B_SLAM_0h_no4sU	228782
45	0	107339B_SLAM_1h	182717
45	0	107341B_SLAM_2h	141527
45	0	107343B_SLAM_4h	125462
45	0	107345B_SLAM_8h	77701
111	2	107341B_SLAM_2h	1
45	1	107307A_SLAM_0h_no4sU	4123
45	1	107309A_SLAM_1h	7944
45	1	107311A_SLAM_2h	22847
45	1	107313A_SLAM_4h	27854
45	1	107315A_SLAM_8h	37007
45	1	107337B_SLAM_0h_no4sU	5414
45	1	107339B_SLAM_1h	12068
45	1	107341B_SLAM_2h	21152
45	1	107343B_SLAM_4h	42418
45	1	107345B_SLAM_8h	48700
45	2	107307A_SLAM_0h_no4sU	77
45	2	107309A_SLAM_1h	1256
45	2	107311A_SLAM_2h	7279
45	2	107313A_SLAM_4h	11989
45	2	107315A_SLAM_8h	19247
45	2	107337B_SLAM_0h_no4sU	124
45	2	107339B_SLAM_1h	2482
45	2	107341B_SLAM_2h	8384
45	2	107343B_SLAM_4h	23149
45	2	107345B_SLAM_8h	28244
111	4	107315A_SLAM_8h	2
45	3	107307A_SLAM_0h_no4sU	2
45	3	107309A_SLAM_1h	248
45	3	107311A_SLAM_2h	2029
45	3	107313A_SLAM_4h	4079
45	3	107315A_SLAM_8h	7606
45	3	107337B_SLAM_0h_no4sU	3
45	3	107339B_SLAM_1h	672
45	3	107341B_SLAM_2h	3287
45	3	107343B_SLAM_4h	10655
45	3	107345B_SLAM_8h	13480
45	4	107307A_SLAM_0h_no4sU	2
45	4	107309A_SLAM_1h	44
45	4	107311A_SLAM_2h	501
45	4	107313A_SLAM_4h	1253
45	4	107315A_SLAM_8h	2468
45	4	107337B_SLAM_0h_no4sU	1
45	4	107339B_SLAM_1h	152
45	4	107341B_SLAM_2h	1177
45	4	107343B_SLAM_4h	4236
45	4	107345B_SLAM_8h	5199
45	5	107309A_SLAM_1h	11
45	5	107311A_SLAM_2h	104
45	5	107313A_SLAM_4h	315
45	5	107315A_SLAM_8h	709
45	5	107339B_SLAM_1h	39
45	5	107341B_SLAM_2h	432
45	5	107343B_SLAM_4h	1598
45	5	107345B_SLAM_8h	1955
45	6	107307A_SLAM_0h_no4sU	1
45	6	107309A_SLAM_1h	4
45	6	107311A_SLAM_2h	25
45	6	107313A_SLAM_4h	89
45	6	107315A_SLAM_8h	186
45	6	107339B_SLAM_1h	11
45	6	107341B_SLAM_2h	126
45	6	107343B_SLAM_4h	554
45	6	107345B_SLAM_8h	619
45	7	107311A_SLAM_2h	6
45	7	107313A_SLAM_4h	22
45	7	107315A_SLAM_8h	43
45	7	107339B_SLAM_1h	3
45	7	107341B_SLAM_2h	34
45	7	107343B_SLAM_4h	195
45	7	107345B_SLAM_8h	173
45	8	107313A_SLAM_4h	3
45	8	107315A_SLAM_8h	10
45	8	107339B_SLAM_1h	1
45	8	107341B_SLAM_2h	10
45	8	107343B_SLAM_4h	49
45	8	107345B_SLAM_8h	55
45	9	107313A_SLAM_4h	1
45	9	107315A_SLAM_8h	3
45	9	107341B_SLAM_2h	5
45	9	107343B_SLAM_4h	15
45	9	107345B_SLAM_8h	22
45	10	107343B_SLAM_4h	2
45	10	107345B_SLAM_8h	2
112	0	107307A_SLAM_0h_no4sU	1
112	0	107309A_SLAM_1h	1
112	0	107311A_SLAM_2h	1
46	0	107307A_SLAM_0h_no4sU	165978
46	0	107309A_SLAM_1h	114056
46	0	107311A_SLAM_2h	128488
46	0	107313A_SLAM_4h	79298
46	0	107315A_SLAM_8h	57973
46	0	107337B_SLAM_0h_no4sU	214180
46	0	107339B_SLAM_1h	170292
46	0	107341B_SLAM_2h	130881
46	0	107343B_SLAM_4h	114941
46	0	107345B_SLAM_8h	70727
46	1	107307A_SLAM_0h_no4sU	3907
46	1	107309A_SLAM_1h	7592
46	1	107311A_SLAM_2h	21651
46	1	107313A_SLAM_4h	25896
46	1	107315A_SLAM_8h	34741
46	1	107337B_SLAM_0h_no4sU	5012
46	1	107339B_SLAM_1h	11617
46	1	107341B_SLAM_2h	19890
46	1	107343B_SLAM_4h	40006
46	1	107345B_SLAM_8h	45231
46	2	107307A_SLAM_0h_no4sU	67
46	2	107309A_SLAM_1h	1255
46	2	107311A_SLAM_2h	6984
46	2	107313A_SLAM_4h	11328
46	2	107315A_SLAM_8h	18318
46	2	107337B_SLAM_0h_no4sU	97
46	2	107339B_SLAM_1h	2527
46	2	107341B_SLAM_2h	8220
46	2	107343B_SLAM_4h	21932
46	2	107345B_SLAM_8h	27526
112	4	107345B_SLAM_8h	1
46	3	107307A_SLAM_0h_no4sU	7
46	3	107309A_SLAM_1h	250
46	3	107311A_SLAM_2h	1949
46	3	107313A_SLAM_4h	4023
46	3	107315A_SLAM_8h	7121
46	3	107337B_SLAM_0h_no4sU	4
46	3	107339B_SLAM_1h	674
46	3	107341B_SLAM_2h	3208
46	3	107343B_SLAM_4h	10359
46	3	107345B_SLAM_8h	13000
46	4	107307A_SLAM_0h_no4sU	4
46	4	107309A_SLAM_1h	48
46	4	107311A_SLAM_2h	510
46	4	107313A_SLAM_4h	1187
46	4	107315A_SLAM_8h	2423
46	4	107337B_SLAM_0h_no4sU	1
46	4	107339B_SLAM_1h	178
46	4	107341B_SLAM_2h	1164
46	4	107343B_SLAM_4h	4302
46	4	107345B_SLAM_8h	5367
46	5	107307A_SLAM_0h_no4sU	2
46	5	107309A_SLAM_1h	8
46	5	107311A_SLAM_2h	117
46	5	107313A_SLAM_4h	274
46	5	107315A_SLAM_8h	720
46	5	107339B_SLAM_1h	53
46	5	107341B_SLAM_2h	384
46	5	107343B_SLAM_4h	1601
46	5	107345B_SLAM_8h	1959
46	6	107311A_SLAM_2h	25
46	6	107313A_SLAM_4h	73
46	6	107315A_SLAM_8h	202
46	6	107339B_SLAM_1h	6
46	6	107341B_SLAM_2h	135
46	6	107343B_SLAM_4h	543
46	6	107345B_SLAM_8h	652
46	7	107309A_SLAM_1h	1
46	7	107311A_SLAM_2h	1
46	7	107313A_SLAM_4h	9
46	7	107315A_SLAM_8h	39
46	7	107339B_SLAM_1h	2
46	7	107341B_SLAM_2h	45
46	7	107343B_SLAM_4h	154
46	7	107345B_SLAM_8h	214
46	8	107311A_SLAM_2h	1
46	8	107313A_SLAM_4h	4
46	8	107315A_SLAM_8h	17
46	8	107339B_SLAM_1h	1
46	8	107341B_SLAM_2h	8
46	8	107343B_SLAM_4h	52
46	8	107345B_SLAM_8h	67
46	9	107313A_SLAM_4h	1
46	9	107315A_SLAM_8h	2
46	9	107339B_SLAM_1h	1
46	9	107341B_SLAM_2h	3
46	9	107343B_SLAM_4h	9
46	9	107345B_SLAM_8h	23
46	10	107345B_SLAM_8h	3
113	0	107307A_SLAM_0h_no4sU	1
113	1	107307A_SLAM_0h_no4sU	1
113	1	107313A_SLAM_4h	1
113	1	107339B_SLAM_1h	1
113	1	107341B_SLAM_2h	1
47	0	107307A_SLAM_0h_no4sU	154489
47	0	107309A_SLAM_1h	105058
47	0	107311A_SLAM_2h	117808
47	0	107313A_SLAM_4h	72222
47	0	107315A_SLAM_8h	52111
47	0	107337B_SLAM_0h_no4sU	200513
47	0	107339B_SLAM_1h	159157
47	0	107341B_SLAM_2h	121209
47	0	107343B_SLAM_4h	104317
47	0	107345B_SLAM_8h	63932
47	1	107307A_SLAM_0h_no4sU	3682
47	1	107309A_SLAM_1h	7116
47	1	107311A_SLAM_2h	20209
47	1	107313A_SLAM_4h	24085
47	1	107315A_SLAM_8h	31991
47	1	107337B_SLAM_0h_no4sU	4767
47	1	107339B_SLAM_1h	11272
47	1	107341B_SLAM_2h	18978
47	1	107343B_SLAM_4h	36866
47	1	107345B_SLAM_8h	42083
47	2	107307A_SLAM_0h_no4sU	74
47	2	107309A_SLAM_1h	1178
47	2	107311A_SLAM_2h	6717
47	2	107313A_SLAM_4h	10907
47	2	107315A_SLAM_8h	16709
47	2	107337B_SLAM_0h_no4sU	94
47	2	107339B_SLAM_1h	2483
47	2	107341B_SLAM_2h	7832
47	2	107343B_SLAM_4h	20972
47	2	107345B_SLAM_8h	25904
113	4	107343B_SLAM_4h	1
47	3	107307A_SLAM_0h_no4sU	8
47	3	107309A_SLAM_1h	233
47	3	107311A_SLAM_2h	1989
47	3	107313A_SLAM_4h	3852
47	3	107315A_SLAM_8h	6867
47	3	107337B_SLAM_0h_no4sU	2
47	3	107339B_SLAM_1h	646
47	3	107341B_SLAM_2h	3245
47	3	107343B_SLAM_4h	10154
47	3	107345B_SLAM_8h	12748
47	4	107309A_SLAM_1h	49
47	4	107311A_SLAM_2h	463
47	4	107313A_SLAM_4h	1182
47	4	107315A_SLAM_8h	2355
47	4	107339B_SLAM_1h	163
47	4	107341B_SLAM_2h	1125
47	4	107343B_SLAM_4h	4341
47	4	107345B_SLAM_8h	5258
47	5	107309A_SLAM_1h	9
47	5	107311A_SLAM_2h	120
47	5	107313A_SLAM_4h	326
47	5	107315A_SLAM_8h	698
47	5	107337B_SLAM_0h_no4sU	2
47	5	107339B_SLAM_1h	52
47	5	107341B_SLAM_2h	417
47	5	107343B_SLAM_4h	1668
47	5	107345B_SLAM_8h	1919
47	6	107309A_SLAM_1h	5
47	6	107311A_SLAM_2h	27
47	6	107313A_SLAM_4h	83
47	6	107315A_SLAM_8h	195
47	6	107339B_SLAM_1h	10
47	6	107341B_SLAM_2h	121
47	6	107343B_SLAM_4h	592
47	6	107345B_SLAM_8h	684
47	7	107311A_SLAM_2h	4
47	7	107313A_SLAM_4h	19
47	7	107315A_SLAM_8h	41
47	7	107339B_SLAM_1h	3
47	7	107341B_SLAM_2h	41
47	7	107343B_SLAM_4h	175
47	7	107345B_SLAM_8h	187
47	8	107313A_SLAM_4h	2
47	8	107315A_SLAM_8h	11
47	8	107341B_SLAM_2h	11
47	8	107343B_SLAM_4h	47
47	8	107345B_SLAM_8h	77
47	9	107311A_SLAM_2h	1
47	9	107315A_SLAM_8h	3
47	9	107341B_SLAM_2h	5
47	9	107343B_SLAM_4h	19
47	9	107345B_SLAM_8h	16
47	10	107343B_SLAM_4h	1
47	10	107345B_SLAM_8h	1
114	0	107307A_SLAM_0h_no4sU	1
114	0	107337B_SLAM_0h_no4sU	2
114	0	107339B_SLAM_1h	2
114	0	107341B_SLAM_2h	1
114	1	107309A_SLAM_1h	1
114	1	107343B_SLAM_4h	1
48	0	107307A_SLAM_0h_no4sU	143732
48	0	107309A_SLAM_1h	96306
48	0	107311A_SLAM_2h	108715
48	0	107313A_SLAM_4h	65459
48	0	107315A_SLAM_8h	46856
48	0	107337B_SLAM_0h_no4sU	186695
48	0	107339B_SLAM_1h	147399
48	0	107341B_SLAM_2h	112076
48	0	107343B_SLAM_4h	95852
48	0	107345B_SLAM_8h	57875
48	1	107307A_SLAM_0h_no4sU	3388
48	1	107309A_SLAM_1h	6745
48	1	107311A_SLAM_2h	18897
48	1	107313A_SLAM_4h	22554
48	1	107315A_SLAM_8h	29604
48	1	107337B_SLAM_0h_no4sU	4398
48	1	107339B_SLAM_1h	10176
48	1	107341B_SLAM_2h	17825
48	1	107343B_SLAM_4h	34616
48	1	107345B_SLAM_8h	38783
114	3	107311A_SLAM_2h	1
114	3	107345B_SLAM_8h	1
48	2	107307A_SLAM_0h_no4sU	72
48	2	107309A_SLAM_1h	1184
48	2	107311A_SLAM_2h	6594
48	2	107313A_SLAM_4h	10376
48	2	107315A_SLAM_8h	16131
48	2	107337B_SLAM_0h_no4sU	99
48	2	107339B_SLAM_1h	2421
48	2	107341B_SLAM_2h	7665
48	2	107343B_SLAM_4h	19794
48	2	107345B_SLAM_8h	24686
48	3	107307A_SLAM_0h_no4sU	4
48	3	107309A_SLAM_1h	224
48	3	107311A_SLAM_2h	1941
48	3	107313A_SLAM_4h	3808
48	3	107315A_SLAM_8h	6683
48	3	107337B_SLAM_0h_no4sU	4
48	3	107339B_SLAM_1h	612
48	3	107341B_SLAM_2h	3017
48	3	107343B_SLAM_4h	9658
48	3	107345B_SLAM_8h	12211
114	5	107313A_SLAM_4h	1
48	4	107309A_SLAM_1h	42
48	4	107311A_SLAM_2h	494
48	4	107313A_SLAM_4h	1140
48	4	107315A_SLAM_8h	2243
48	4	107337B_SLAM_0h_no4sU	2
48	4	107339B_SLAM_1h	178
48	4	107341B_SLAM_2h	1145
48	4	107343B_SLAM_4h	4076
48	4	107345B_SLAM_8h	5019
48	5	107309A_SLAM_1h	4
48	5	107311A_SLAM_2h	129
48	5	107313A_SLAM_4h	317
48	5	107315A_SLAM_8h	684
48	5	107337B_SLAM_0h_no4sU	1
48	5	107339B_SLAM_1h	33
48	5	107341B_SLAM_2h	403
48	5	107343B_SLAM_4h	1567
48	5	107345B_SLAM_8h	1894
48	6	107311A_SLAM_2h	20
48	6	107313A_SLAM_4h	81
48	6	107315A_SLAM_8h	229
48	6	107339B_SLAM_1h	13
48	6	107341B_SLAM_2h	124
48	6	107343B_SLAM_4h	530
48	6	107345B_SLAM_8h	655
48	7	107309A_SLAM_1h	1
48	7	107311A_SLAM_2h	4
48	7	107313A_SLAM_4h	18
48	7	107315A_SLAM_8h	62
48	7	107339B_SLAM_1h	2
48	7	107341B_SLAM_2h	44
48	7	107343B_SLAM_4h	200
48	7	107345B_SLAM_8h	207
48	8	107309A_SLAM_1h	1
48	8	107313A_SLAM_4h	6
48	8	107315A_SLAM_8h	14
48	8	107339B_SLAM_1h	3
48	8	107341B_SLAM_2h	14
48	8	107343B_SLAM_4h	59
48	8	107345B_SLAM_8h	63
48	9	107311A_SLAM_2h	1
48	9	107315A_SLAM_8h	2
48	9	107341B_SLAM_2h	6
48	9	107343B_SLAM_4h	14
48	9	107345B_SLAM_8h	20
48	10	107343B_SLAM_4h	1
48	10	107345B_SLAM_8h	2
115	0	107307A_SLAM_0h_no4sU	2
115	0	107339B_SLAM_1h	1
49	0	107307A_SLAM_0h_no4sU	131176
49	0	107309A_SLAM_1h	88077
49	0	107311A_SLAM_2h	98672
49	0	107313A_SLAM_4h	58600
49	0	107315A_SLAM_8h	41343
49	0	107337B_SLAM_0h_no4sU	172334
49	0	107339B_SLAM_1h	135703
49	0	107341B_SLAM_2h	102174
49	0	107343B_SLAM_4h	85937
49	0	107345B_SLAM_8h	51773
115	2	107343B_SLAM_4h	1
49	1	107307A_SLAM_0h_no4sU	2996
49	1	107309A_SLAM_1h	6395
49	1	107311A_SLAM_2h	17686
49	1	107313A_SLAM_4h	20629
49	1	107315A_SLAM_8h	27036
49	1	107337B_SLAM_0h_no4sU	4067
49	1	107339B_SLAM_1h	9656
49	1	107341B_SLAM_2h	16458
49	1	107343B_SLAM_4h	31683
49	1	107345B_SLAM_8h	35637
49	2	107307A_SLAM_0h_no4sU	67
49	2	107309A_SLAM_1h	1103
49	2	107311A_SLAM_2h	6167
49	2	107313A_SLAM_4h	9467
49	2	107315A_SLAM_8h	14644
49	2	107337B_SLAM_0h_no4sU	90
49	2	107339B_SLAM_1h	2248
49	2	107341B_SLAM_2h	7169
49	2	107343B_SLAM_4h	18709
49	2	107345B_SLAM_8h	22871
115	4	107343B_SLAM_4h	1
49	3	107307A_SLAM_0h_no4sU	6
49	3	107309A_SLAM_1h	219
49	3	107311A_SLAM_2h	1818
49	3	107313A_SLAM_4h	3515
49	3	107315A_SLAM_8h	6184
49	3	107337B_SLAM_0h_no4sU	3
49	3	107339B_SLAM_1h	543
49	3	107341B_SLAM_2h	3021
49	3	107343B_SLAM_4h	9183
49	3	107345B_SLAM_8h	11469
115	5	107313A_SLAM_4h	2
49	4	107307A_SLAM_0h_no4sU	1
49	4	107309A_SLAM_1h	45
49	4	107311A_SLAM_2h	500
49	4	107313A_SLAM_4h	1088
49	4	107315A_SLAM_8h	2183
49	4	107339B_SLAM_1h	201
49	4	107341B_SLAM_2h	1109
49	4	107343B_SLAM_4h	3987
49	4	107345B_SLAM_8h	4982
49	5	107309A_SLAM_1h	8
49	5	107311A_SLAM_2h	124
49	5	107313A_SLAM_4h	327
49	5	107315A_SLAM_8h	691
49	5	107337B_SLAM_0h_no4sU	1
49	5	107339B_SLAM_1h	50
49	5	107341B_SLAM_2h	429
49	5	107343B_SLAM_4h	1569
49	5	107345B_SLAM_8h	1865
49	6	107307A_SLAM_0h_no4sU	1
49	6	107311A_SLAM_2h	25
49	6	107313A_SLAM_4h	86
49	6	107315A_SLAM_8h	210
49	6	107339B_SLAM_1h	11
49	6	107341B_SLAM_2h	137
49	6	107343B_SLAM_4h	576
49	6	107345B_SLAM_8h	689
49	7	107311A_SLAM_2h	6
49	7	107313A_SLAM_4h	21
49	7	107315A_SLAM_8h	50
49	7	107341B_SLAM_2h	46
49	7	107343B_SLAM_4h	197
49	7	107345B_SLAM_8h	214
49	8	107311A_SLAM_2h	3
49	8	107313A_SLAM_4h	8
49	8	107315A_SLAM_8h	12
49	8	107339B_SLAM_1h	3
49	8	107341B_SLAM_2h	8
49	8	107343B_SLAM_4h	68
49	8	107345B_SLAM_8h	71
49	9	107313A_SLAM_4h	2
49	9	107315A_SLAM_8h	4
49	9	107341B_SLAM_2h	6
49	9	107343B_SLAM_4h	23
49	9	107345B_SLAM_8h	16
49	10	107343B_SLAM_4h	1
116	0	107337B_SLAM_0h_no4sU	1
50	0	107307A_SLAM_0h_no4sU	120463
50	0	107309A_SLAM_1h	80091
50	0	107311A_SLAM_2h	89239
50	0	107313A_SLAM_4h	51873
50	0	107315A_SLAM_8h	36519
50	0	107337B_SLAM_0h_no4sU	158163
50	0	107339B_SLAM_1h	124841
50	0	107341B_SLAM_2h	93223
50	0	107343B_SLAM_4h	77256
50	0	107345B_SLAM_8h	46062
50	1	107307A_SLAM_0h_no4sU	2856
50	1	107309A_SLAM_1h	5693
50	1	107311A_SLAM_2h	16663
50	1	107313A_SLAM_4h	18825
50	1	107315A_SLAM_8h	24026
50	1	107337B_SLAM_0h_no4sU	3855
50	1	107339B_SLAM_1h	9195
50	1	107341B_SLAM_2h	15379
50	1	107343B_SLAM_4h	29014
50	1	107345B_SLAM_8h	33087
50	2	107307A_SLAM_0h_no4sU	60
50	2	107309A_SLAM_1h	1083
50	2	107311A_SLAM_2h	5876
50	2	107313A_SLAM_4h	8986
50	2	107315A_SLAM_8h	13757
50	2	107337B_SLAM_0h_no4sU	82
50	2	107339B_SLAM_1h	2152
50	2	107341B_SLAM_2h	6860
50	2	107343B_SLAM_4h	17595
50	2	107345B_SLAM_8h	21588
50	3	107307A_SLAM_0h_no4sU	4
50	3	107309A_SLAM_1h	263
50	3	107311A_SLAM_2h	1799
50	3	107313A_SLAM_4h	3379
50	3	107315A_SLAM_8h	5800
50	3	107337B_SLAM_0h_no4sU	6
50	3	107339B_SLAM_1h	654
50	3	107341B_SLAM_2h	2888
50	3	107343B_SLAM_4h	8962
50	3	107345B_SLAM_8h	11248
50	4	107307A_SLAM_0h_no4sU	1
50	4	107309A_SLAM_1h	46
50	4	107311A_SLAM_2h	494
50	4	107313A_SLAM_4h	1112
50	4	107315A_SLAM_8h	2114
50	4	107337B_SLAM_0h_no4sU	1
50	4	107339B_SLAM_1h	184
50	4	107341B_SLAM_2h	1155
50	4	107343B_SLAM_4h	3785
50	4	107345B_SLAM_8h	4845
50	5	107309A_SLAM_1h	14
50	5	107311A_SLAM_2h	129
50	5	107313A_SLAM_4h	306
