n	d	Condition	count
78	4	107363B_TUC_4h	589
78	4	107365B_TUC_8h	955
12	3	107329A_TUC_1h	7
12	3	107331A_TUC_2h	123
12	3	107333A_TUC_4h	447
12	3	107335A_TUC_8h	1027
12	3	107359B_TUC_1h	41
12	3	107361B_TUC_2h	317
12	3	107363B_TUC_4h	1009
12	3	107365B_TUC_8h	1545
78	5	107331A_TUC_2h	23
78	5	107333A_TUC_4h	94
78	5	107335A_TUC_8h	227
78	5	107359B_TUC_1h	28
78	5	107361B_TUC_2h	122
78	5	107363B_TUC_4h	363
78	5	107365B_TUC_8h	541
12	4	107329A_TUC_1h	1
12	4	107331A_TUC_2h	4
12	4	107333A_TUC_4h	25
12	4	107335A_TUC_8h	60
12	4	107359B_TUC_1h	5
12	4	107361B_TUC_2h	27
12	4	107363B_TUC_4h	115
12	4	107365B_TUC_8h	172
78	6	107329A_TUC_1h	1
78	6	107331A_TUC_2h	11
78	6	107333A_TUC_4h	44
78	6	107335A_TUC_8h	108
78	6	107359B_TUC_1h	14
78	6	107361B_TUC_2h	86
78	6	107363B_TUC_4h	193
78	6	107365B_TUC_8h	325
12	5	107331A_TUC_2h	1
12	5	107333A_TUC_4h	2
12	5	107335A_TUC_8h	6
12	5	107361B_TUC_2h	3
12	5	107363B_TUC_4h	18
12	5	107365B_TUC_8h	18
78	7	107331A_TUC_2h	5
78	7	107333A_TUC_4h	19
78	7	107335A_TUC_8h	57
78	7	107359B_TUC_1h	1
78	7	107361B_TUC_2h	28
78	7	107363B_TUC_4h	103
78	7	107365B_TUC_8h	159
78	8	107331A_TUC_2h	2
78	8	107333A_TUC_4h	9
78	8	107335A_TUC_8h	14
78	8	107359B_TUC_1h	1
78	8	107361B_TUC_2h	15
78	8	107363B_TUC_4h	59
78	8	107365B_TUC_8h	67
12	6	107335A_TUC_8h	1
12	6	107361B_TUC_2h	1
12	6	107363B_TUC_4h	1
78	9	107331A_TUC_2h	1
78	9	107333A_TUC_4h	3
78	9	107335A_TUC_8h	3
78	9	107359B_TUC_1h	1
78	9	107361B_TUC_2h	4
78	9	107363B_TUC_4h	25
78	9	107365B_TUC_8h	27
78	10	107361B_TUC_2h	1
78	10	107363B_TUC_4h	2
78	10	107365B_TUC_8h	1
79	0	107327A_TUC_0h_no4sU	4898
79	0	107329A_TUC_1h	4068
79	0	107331A_TUC_2h	3341
79	0	107333A_TUC_4h	2383
79	0	107335A_TUC_8h	1330
79	0	107357B_TUC_0h_no4sU	5466
79	0	107359B_TUC_1h	5852
79	0	107361B_TUC_2h	3577
79	0	107363B_TUC_4h	2136
79	0	107365B_TUC_8h	1381
79	1	107327A_TUC_0h_no4sU	146
79	1	107329A_TUC_1h	476
79	1	107331A_TUC_2h	972
79	1	107333A_TUC_4h	1241
79	1	107335A_TUC_8h	1654
79	1	107357B_TUC_0h_no4sU	130
79	1	107359B_TUC_1h	683
79	1	107361B_TUC_2h	834
79	1	107363B_TUC_4h	1156
79	1	107365B_TUC_8h	1534
13	0	107327A_TUC_0h_no4sU	327604
13	0	107329A_TUC_1h	258124
13	0	107331A_TUC_2h	261153
13	0	107333A_TUC_4h	298500
13	0	107335A_TUC_8h	287737
13	0	107357B_TUC_0h_no4sU	248875
13	0	107359B_TUC_1h	307255
13	0	107361B_TUC_2h	259657
13	0	107363B_TUC_4h	234443
13	0	107365B_TUC_8h	241081
79	2	107327A_TUC_0h_no4sU	4
79	2	107329A_TUC_1h	94
79	2	107331A_TUC_2h	480
79	2	107333A_TUC_4h	864
79	2	107335A_TUC_8h	1288
79	2	107357B_TUC_0h_no4sU	10
79	2	107359B_TUC_1h	302
79	2	107361B_TUC_2h	571
79	2	107363B_TUC_4h	1057
79	2	107365B_TUC_8h	1433
13	1	107327A_TUC_0h_no4sU	2863
13	1	107329A_TUC_1h	5711
13	1	107331A_TUC_2h	18913
13	1	107333A_TUC_4h	41107
13	1	107335A_TUC_8h	67384
13	1	107357B_TUC_0h_no4sU	2130
13	1	107359B_TUC_1h	8109
13	1	107361B_TUC_2h	19559
13	1	107363B_TUC_4h	40401
13	1	107365B_TUC_8h	64522
79	3	107327A_TUC_0h_no4sU	2
79	3	107329A_TUC_1h	31
79	3	107331A_TUC_2h	211
79	3	107333A_TUC_4h	426
79	3	107335A_TUC_8h	823
79	3	107357B_TUC_0h_no4sU	1
79	3	107359B_TUC_1h	120
79	3	107361B_TUC_2h	338
79	3	107363B_TUC_4h	779
79	3	107365B_TUC_8h	1160
13	2	107327A_TUC_0h_no4sU	29
13	2	107329A_TUC_1h	233
13	2	107331A_TUC_2h	1782
13	2	107333A_TUC_4h	5377
13	2	107335A_TUC_8h	10683
13	2	107357B_TUC_0h_no4sU	17
13	2	107359B_TUC_1h	621
13	2	107361B_TUC_2h	2800
13	2	107363B_TUC_4h	7889
13	2	107365B_TUC_8h	12796
79	4	107327A_TUC_0h_no4sU	2
79	4	107329A_TUC_1h	4
79	4	107331A_TUC_2h	60
79	4	107333A_TUC_4h	205
79	4	107335A_TUC_8h	408
79	4	107357B_TUC_0h_no4sU	1
79	4	107359B_TUC_1h	65
79	4	107361B_TUC_2h	187
79	4	107363B_TUC_4h	498
79	4	107365B_TUC_8h	754
13	3	107329A_TUC_1h	9
13	3	107331A_TUC_2h	132
13	3	107333A_TUC_4h	549
13	3	107335A_TUC_8h	1206
13	3	107357B_TUC_0h_no4sU	2
13	3	107359B_TUC_1h	49
13	3	107361B_TUC_2h	389
13	3	107363B_TUC_4h	1147
13	3	107365B_TUC_8h	1931
79	5	107329A_TUC_1h	1
79	5	107331A_TUC_2h	26
79	5	107333A_TUC_4h	90
79	5	107335A_TUC_8h	207
79	5	107359B_TUC_1h	22
79	5	107361B_TUC_2h	125
79	5	107363B_TUC_4h	263
79	5	107365B_TUC_8h	476
13	4	107327A_TUC_0h_no4sU	1
13	4	107329A_TUC_1h	1
13	4	107331A_TUC_2h	9
13	4	107333A_TUC_4h	32
13	4	107335A_TUC_8h	120
13	4	107359B_TUC_1h	5
13	4	107361B_TUC_2h	42
13	4	107363B_TUC_4h	154
13	4	107365B_TUC_8h	244
79	6	107331A_TUC_2h	3
79	6	107333A_TUC_4h	31
79	6	107335A_TUC_8h	80
79	6	107359B_TUC_1h	8
79	6	107361B_TUC_2h	67
79	6	107363B_TUC_4h	175
79	6	107365B_TUC_8h	251
79	7	107331A_TUC_2h	4
79	7	107333A_TUC_4h	12
79	7	107335A_TUC_8h	50
79	7	107359B_TUC_1h	4
79	7	107361B_TUC_2h	34
79	7	107363B_TUC_4h	80
79	7	107365B_TUC_8h	145
13	5	107333A_TUC_4h	7
13	5	107335A_TUC_8h	12
13	5	107361B_TUC_2h	3
13	5	107363B_TUC_4h	15
13	5	107365B_TUC_8h	23
79	8	107333A_TUC_4h	4
79	8	107335A_TUC_8h	18
79	8	107359B_TUC_1h	1
79	8	107361B_TUC_2h	13
79	8	107363B_TUC_4h	52
79	8	107365B_TUC_8h	67
13	6	107365B_TUC_8h	5
79	9	107333A_TUC_4h	3
79	9	107335A_TUC_8h	6
79	9	107359B_TUC_1h	1
79	9	107361B_TUC_2h	7
79	9	107363B_TUC_4h	17
79	9	107365B_TUC_8h	36
79	10	107361B_TUC_2h	1
79	10	107363B_TUC_4h	3
79	10	107365B_TUC_8h	4
80	0	107327A_TUC_0h_no4sU	3666
80	0	107329A_TUC_1h	3209
80	0	107331A_TUC_2h	2565
80	0	107333A_TUC_4h	1869
80	0	107335A_TUC_8h	1055
80	0	107357B_TUC_0h_no4sU	4370
80	0	107359B_TUC_1h	4588
80	0	107361B_TUC_2h	2792
80	0	107363B_TUC_4h	1624
80	0	107365B_TUC_8h	1052
80	1	107327A_TUC_0h_no4sU	82
80	1	107329A_TUC_1h	347
80	1	107331A_TUC_2h	752
80	1	107333A_TUC_4h	963
80	1	107335A_TUC_8h	1212
80	1	107357B_TUC_0h_no4sU	117
80	1	107359B_TUC_1h	566
80	1	107361B_TUC_2h	729
80	1	107363B_TUC_4h	927
80	1	107365B_TUC_8h	1129
14	0	107327A_TUC_0h_no4sU	325785
14	0	107329A_TUC_1h	255977
14	0	107331A_TUC_2h	258269
14	0	107333A_TUC_4h	293125
14	0	107335A_TUC_8h	280219
14	0	107357B_TUC_0h_no4sU	246983
14	0	107359B_TUC_1h	307875
14	0	107361B_TUC_2h	256656
14	0	107363B_TUC_4h	231779
14	0	107365B_TUC_8h	234908
80	2	107327A_TUC_0h_no4sU	4
80	2	107329A_TUC_1h	68
80	2	107331A_TUC_2h	377
80	2	107333A_TUC_4h	648
80	2	107335A_TUC_8h	1044
80	2	107357B_TUC_0h_no4sU	5
80	2	107359B_TUC_1h	252
80	2	107361B_TUC_2h	436
80	2	107363B_TUC_4h	832
80	2	107365B_TUC_8h	1192
14	1	107327A_TUC_0h_no4sU	2935
14	1	107329A_TUC_1h	5835
14	1	107331A_TUC_2h	19777
14	1	107333A_TUC_4h	43470
14	1	107335A_TUC_8h	70212
14	1	107357B_TUC_0h_no4sU	2193
14	1	107359B_TUC_1h	8658
14	1	107361B_TUC_2h	20366
14	1	107363B_TUC_4h	42341
14	1	107365B_TUC_8h	67223
80	3	107327A_TUC_0h_no4sU	1
80	3	107329A_TUC_1h	14
80	3	107331A_TUC_2h	192
80	3	107333A_TUC_4h	351
80	3	107335A_TUC_8h	687
80	3	107357B_TUC_0h_no4sU	2
80	3	107359B_TUC_1h	115
80	3	107361B_TUC_2h	271
80	3	107363B_TUC_4h	607
80	3	107365B_TUC_8h	916
14	2	107327A_TUC_0h_no4sU	39
14	2	107329A_TUC_1h	242
14	2	107331A_TUC_2h	2076
14	2	107333A_TUC_4h	6129
14	2	107335A_TUC_8h	12045
14	2	107357B_TUC_0h_no4sU	26
14	2	107359B_TUC_1h	649
14	2	107361B_TUC_2h	3177
14	2	107363B_TUC_4h	8675
14	2	107365B_TUC_8h	14543
80	4	107327A_TUC_0h_no4sU	1
80	4	107329A_TUC_1h	7
80	4	107331A_TUC_2h	44
80	4	107333A_TUC_4h	176
80	4	107335A_TUC_8h	342
80	4	107359B_TUC_1h	41
80	4	107361B_TUC_2h	179
80	4	107363B_TUC_4h	397
80	4	107365B_TUC_8h	667
14	3	107327A_TUC_0h_no4sU	2
14	3	107329A_TUC_1h	12
14	3	107331A_TUC_2h	164
14	3	107333A_TUC_4h	632
14	3	107335A_TUC_8h	1507
14	3	107359B_TUC_1h	69
14	3	107361B_TUC_2h	459
14	3	107363B_TUC_4h	1368
14	3	107365B_TUC_8h	2401
80	5	107329A_TUC_1h	4
80	5	107331A_TUC_2h	27
80	5	107333A_TUC_4h	69
80	5	107335A_TUC_8h	175
80	5	107359B_TUC_1h	21
80	5	107361B_TUC_2h	95
80	5	107363B_TUC_4h	272
80	5	107365B_TUC_8h	372
14	4	107331A_TUC_2h	11
14	4	107333A_TUC_4h	73
14	4	107335A_TUC_8h	132
14	4	107359B_TUC_1h	4
14	4	107361B_TUC_2h	50
14	4	107363B_TUC_4h	184
14	4	107365B_TUC_8h	337
80	6	107331A_TUC_2h	4
80	6	107333A_TUC_4h	28
80	6	107335A_TUC_8h	69
80	6	107359B_TUC_1h	10
80	6	107361B_TUC_2h	53
80	6	107363B_TUC_4h	139
80	6	107365B_TUC_8h	243
14	5	107331A_TUC_2h	4
14	5	107333A_TUC_4h	9
14	5	107335A_TUC_8h	10
14	5	107361B_TUC_2h	7
14	5	107363B_TUC_4h	23
14	5	107365B_TUC_8h	38
80	7	107331A_TUC_2h	1
80	7	107333A_TUC_4h	18
80	7	107335A_TUC_8h	32
80	7	107359B_TUC_1h	1
80	7	107361B_TUC_2h	19
80	7	107363B_TUC_4h	77
80	7	107365B_TUC_8h	106
80	8	107333A_TUC_4h	3
80	8	107335A_TUC_8h	14
80	8	107359B_TUC_1h	1
80	8	107361B_TUC_2h	9
80	8	107363B_TUC_4h	37
80	8	107365B_TUC_8h	70
14	6	107333A_TUC_4h	2
14	6	107363B_TUC_4h	4
14	6	107365B_TUC_8h	2
80	9	107335A_TUC_8h	2
80	9	107359B_TUC_1h	1
80	9	107361B_TUC_2h	3
80	9	107363B_TUC_4h	19
80	9	107365B_TUC_8h	27
14	7	107335A_TUC_8h	2
80	10	107335A_TUC_8h	1
80	10	107361B_TUC_2h	2
80	10	107363B_TUC_4h	3
80	10	107365B_TUC_8h	3
14	8	107363B_TUC_4h	1
81	0	107327A_TUC_0h_no4sU	2998
81	0	107329A_TUC_1h	2624
81	0	107331A_TUC_2h	2101
81	0	107333A_TUC_4h	1334
81	0	107335A_TUC_8h	892
81	0	107357B_TUC_0h_no4sU	3377
81	0	107359B_TUC_1h	3641
81	0	107361B_TUC_2h	2219
81	0	107363B_TUC_4h	1262
81	0	107365B_TUC_8h	766
81	1	107327A_TUC_0h_no4sU	74
81	1	107329A_TUC_1h	288
81	1	107331A_TUC_2h	669
81	1	107333A_TUC_4h	792
81	1	107335A_TUC_8h	955
81	1	107357B_TUC_0h_no4sU	107
81	1	107359B_TUC_1h	451
81	1	107361B_TUC_2h	560
81	1	107363B_TUC_4h	734
81	1	107365B_TUC_8h	938
15	0	107327A_TUC_0h_no4sU	325053
15	0	107329A_TUC_1h	254296
15	0	107331A_TUC_2h	257597
15	0	107333A_TUC_4h	289441
15	0	107335A_TUC_8h	273531
15	0	107357B_TUC_0h_no4sU	245021
15	0	107359B_TUC_1h	309572
15	0	107361B_TUC_2h	255207
15	0	107363B_TUC_4h	230392
15	0	107365B_TUC_8h	230353
81	2	107327A_TUC_0h_no4sU	6
81	2	107329A_TUC_1h	69
81	2	107331A_TUC_2h	300
81	2	107333A_TUC_4h	552
81	2	107335A_TUC_8h	859
81	2	107357B_TUC_0h_no4sU	4
81	2	107359B_TUC_1h	165
81	2	107361B_TUC_2h	371
81	2	107363B_TUC_4h	673
81	2	107365B_TUC_8h	976
15	1	107327A_TUC_0h_no4sU	3215
15	1	107329A_TUC_1h	6273
15	1	107331A_TUC_2h	20853
15	1	107333A_TUC_4h	45160
15	1	107335A_TUC_8h	73009
15	1	107357B_TUC_0h_no4sU	2360
15	1	107359B_TUC_1h	9234
15	1	107361B_TUC_2h	20873
15	1	107363B_TUC_4h	43859
15	1	107365B_TUC_8h	69264
81	3	107327A_TUC_0h_no4sU	1
81	3	107329A_TUC_1h	19
81	3	107331A_TUC_2h	132
81	3	107333A_TUC_4h	299
81	3	107335A_TUC_8h	486
81	3	107357B_TUC_0h_no4sU	1
81	3	107359B_TUC_1h	81
81	3	107361B_TUC_2h	230
81	3	107363B_TUC_4h	520
81	3	107365B_TUC_8h	779
15	2	107327A_TUC_0h_no4sU	37
15	2	107329A_TUC_1h	284
15	2	107331A_TUC_2h	2316
15	2	107333A_TUC_4h	6803
15	2	107335A_TUC_8h	13410
15	2	107357B_TUC_0h_no4sU	27
15	2	107359B_TUC_1h	732
15	2	107361B_TUC_2h	3517
15	2	107363B_TUC_4h	9575
15	2	107365B_TUC_8h	16013
81	4	107329A_TUC_1h	5
81	4	107331A_TUC_2h	37
81	4	107333A_TUC_4h	120
81	4	107335A_TUC_8h	259
81	4	107359B_TUC_1h	33
81	4	107361B_TUC_2h	137
81	4	107363B_TUC_4h	358
81	4	107365B_TUC_8h	546
15	3	107327A_TUC_0h_no4sU	2
15	3	107329A_TUC_1h	15
15	3	107331A_TUC_2h	208
15	3	107333A_TUC_4h	827
15	3	107335A_TUC_8h	1787
15	3	107357B_TUC_0h_no4sU	2
15	3	107359B_TUC_1h	61
15	3	107361B_TUC_2h	580
15	3	107363B_TUC_4h	1707
15	3	107365B_TUC_8h	2817
81	5	107331A_TUC_2h	24
81	5	107333A_TUC_4h	74
81	5	107335A_TUC_8h	139
81	5	107357B_TUC_0h_no4sU	1
81	5	107359B_TUC_1h	16
81	5	107361B_TUC_2h	64
81	5	107363B_TUC_4h	211
81	5	107365B_TUC_8h	299
15	4	107329A_TUC_1h	3
15	4	107331A_TUC_2h	9
15	4	107333A_TUC_4h	70
15	4	107335A_TUC_8h	198
15	4	107359B_TUC_1h	10
15	4	107361B_TUC_2h	71
15	4	107363B_TUC_4h	257
15	4	107365B_TUC_8h	365
81	6	107331A_TUC_2h	2
81	6	107333A_TUC_4h	18
81	6	107335A_TUC_8h	59
81	6	107359B_TUC_1h	3
81	6	107361B_TUC_2h	47
81	6	107363B_TUC_4h	124
81	6	107365B_TUC_8h	177
15	5	107329A_TUC_1h	1
15	5	107331A_TUC_2h	1
15	5	107333A_TUC_4h	10
15	5	107335A_TUC_8h	21
15	5	107359B_TUC_1h	1
15	5	107361B_TUC_2h	7
15	5	107363B_TUC_4h	39
15	5	107365B_TUC_8h	48
81	7	107331A_TUC_2h	1
81	7	107333A_TUC_4h	10
81	7	107335A_TUC_8h	20
81	7	107361B_TUC_2h	22
81	7	107363B_TUC_4h	63
81	7	107365B_TUC_8h	88
15	6	107333A_TUC_4h	1
15	6	107335A_TUC_8h	2
15	6	107359B_TUC_1h	1
15	6	107363B_TUC_4h	8
15	6	107365B_TUC_8h	7
81	8	107331A_TUC_2h	1
81	8	107333A_TUC_4h	2
81	8	107335A_TUC_8h	13
81	8	107359B_TUC_1h	1
81	8	107361B_TUC_2h	7
81	8	107363B_TUC_4h	39
81	8	107365B_TUC_8h	49
81	9	107333A_TUC_4h	1
81	9	107335A_TUC_8h	3
81	9	107361B_TUC_2h	6
81	9	107363B_TUC_4h	11
81	9	107365B_TUC_8h	25
15	7	107365B_TUC_8h	1
81	10	107361B_TUC_2h	1
81	10	107363B_TUC_4h	1
81	10	107365B_TUC_8h	6
82	0	107327A_TUC_0h_no4sU	2191
82	0	107329A_TUC_1h	1957
82	0	107331A_TUC_2h	1554
82	0	107333A_TUC_4h	989
82	0	107335A_TUC_8h	617
82	0	107357B_TUC_0h_no4sU	2628
82	0	107359B_TUC_1h	2765
82	0	107361B_TUC_2h	1679
82	0	107363B_TUC_4h	971
82	0	107365B_TUC_8h	514
82	1	107327A_TUC_0h_no4sU	70
82	1	107329A_TUC_1h	233
82	1	107331A_TUC_2h	457
82	1	107333A_TUC_4h	549
82	1	107335A_TUC_8h	751
82	1	107357B_TUC_0h_no4sU	84
82	1	107359B_TUC_1h	361
82	1	107361B_TUC_2h	439
82	1	107363B_TUC_4h	570
82	1	107365B_TUC_8h	678
16	0	107327A_TUC_0h_no4sU	322728
16	0	107329A_TUC_1h	250958
16	0	107331A_TUC_2h	254708
16	0	107333A_TUC_4h	283925
16	0	107335A_TUC_8h	267966
16	0	107357B_TUC_0h_no4sU	243683
16	0	107359B_TUC_1h	307598
16	0	107361B_TUC_2h	252705
16	0	107363B_TUC_4h	226324
16	0	107365B_TUC_8h	224885
82	2	107327A_TUC_0h_no4sU	6
82	2	107329A_TUC_1h	52
82	2	107331A_TUC_2h	232
82	2	107333A_TUC_4h	434
82	2	107335A_TUC_8h	675
82	2	107357B_TUC_0h_no4sU	7
82	2	107359B_TUC_1h	161
82	2	107361B_TUC_2h	293
82	2	107363B_TUC_4h	484
82	2	107365B_TUC_8h	715
16	1	107327A_TUC_0h_no4sU	3334
16	1	107329A_TUC_1h	6608
16	1	107331A_TUC_2h	21731
16	1	107333A_TUC_4h	46350
16	1	107335A_TUC_8h	75188
16	1	107357B_TUC_0h_no4sU	2483
16	1	107359B_TUC_1h	9699
16	1	107361B_TUC_2h	21544
16	1	107363B_TUC_4h	45585
16	1	107365B_TUC_8h	70982
82	3	107329A_TUC_1h	15
82	3	107331A_TUC_2h	91
82	3	107333A_TUC_4h	215
82	3	107335A_TUC_8h	403
82	3	107357B_TUC_0h_no4sU	2
82	3	107359B_TUC_1h	79
82	3	107361B_TUC_2h	186
82	3	107363B_TUC_4h	455
82	3	107365B_TUC_8h	584
16	2	107327A_TUC_0h_no4sU	34
16	2	107329A_TUC_1h	283
16	2	107331A_TUC_2h	2557
16	2	107333A_TUC_4h	7594
16	2	107335A_TUC_8h	14382
16	2	107357B_TUC_0h_no4sU	29
16	2	107359B_TUC_1h	842
16	2	107361B_TUC_2h	3895
16	2	107363B_TUC_4h	10686
16	2	107365B_TUC_8h	17551
82	4	107329A_TUC_1h	2
82	4	107331A_TUC_2h	41
82	4	107333A_TUC_4h	111
82	4	107335A_TUC_8h	201
82	4	107359B_TUC_1h	28
82	4	107361B_TUC_2h	114
82	4	107363B_TUC_4h	268
82	4	107365B_TUC_8h	391
16	3	107329A_TUC_1h	15
16	3	107331A_TUC_2h	265
16	3	107333A_TUC_4h	932
16	3	107335A_TUC_8h	2086
16	3	107359B_TUC_1h	84
16	3	107361B_TUC_2h	615
16	3	107363B_TUC_4h	2050
16	3	107365B_TUC_8h	3309
82	5	107329A_TUC_1h	1
82	5	107331A_TUC_2h	17
82	5	107333A_TUC_4h	42
82	5	107335A_TUC_8h	114
82	5	107359B_TUC_1h	11
82	5	107361B_TUC_2h	67
82	5	107363B_TUC_4h	168
82	5	107365B_TUC_8h	271
16	4	107329A_TUC_1h	1
16	4	107331A_TUC_2h	19
16	4	107333A_TUC_4h	104
16	4	107335A_TUC_8h	230
16	4	107357B_TUC_0h_no4sU	1
16	4	107359B_TUC_1h	11
16	4	107361B_TUC_2h	85
16	4	107363B_TUC_4h	338
16	4	107365B_TUC_8h	590
82	6	107331A_TUC_2h	3
82	6	107333A_TUC_4h	11
82	6	107335A_TUC_8h	49
82	6	107359B_TUC_1h	4
82	6	107361B_TUC_2h	37
82	6	107363B_TUC_4h	93
82	6	107365B_TUC_8h	155
82	7	107331A_TUC_2h	1
82	7	107333A_TUC_4h	5
82	7	107335A_TUC_8h	17
82	7	107361B_TUC_2h	16
82	7	107363B_TUC_4h	50
82	7	107365B_TUC_8h	79
16	5	107331A_TUC_2h	2
16	5	107333A_TUC_4h	11
16	5	107335A_TUC_8h	25
16	5	107359B_TUC_1h	1
16	5	107361B_TUC_2h	16
16	5	107363B_TUC_4h	47
16	5	107365B_TUC_8h	69
82	8	107333A_TUC_4h	3
82	8	107335A_TUC_8h	9
82	8	107361B_TUC_2h	5
82	8	107363B_TUC_4h	24
82	8	107365B_TUC_8h	35
16	6	107333A_TUC_4h	2
16	6	107335A_TUC_8h	6
16	6	107361B_TUC_2h	1
16	6	107363B_TUC_4h	4
16	6	107365B_TUC_8h	5
82	9	107333A_TUC_4h	2
82	9	107335A_TUC_8h	3
82	9	107361B_TUC_2h	2
82	9	107363B_TUC_4h	11
82	9	107365B_TUC_8h	12
16	7	107363B_TUC_4h	1
16	7	107365B_TUC_8h	1
82	10	107361B_TUC_2h	2
82	10	107363B_TUC_4h	2
82	10	107365B_TUC_8h	1
83	0	107327A_TUC_0h_no4sU	1735
83	0	107329A_TUC_1h	1496
83	0	107331A_TUC_2h	1237
83	0	107333A_TUC_4h	777
83	0	107335A_TUC_8h	458
83	0	107357B_TUC_0h_no4sU	2145
83	0	107359B_TUC_1h	2186
83	0	107361B_TUC_2h	1260
83	0	107363B_TUC_4h	771
83	0	107365B_TUC_8h	451
83	1	107327A_TUC_0h_no4sU	47
83	1	107329A_TUC_1h	177
83	1	107331A_TUC_2h	359
83	1	107333A_TUC_4h	436
83	1	107335A_TUC_8h	573
83	1	107357B_TUC_0h_no4sU	65
83	1	107359B_TUC_1h	258
83	1	107361B_TUC_2h	342
83	1	107363B_TUC_4h	413
83	1	107365B_TUC_8h	529
17	0	107327A_TUC_0h_no4sU	321562
17	0	107329A_TUC_1h	250743
17	0	107331A_TUC_2h	253975
17	0	107333A_TUC_4h	281977
17	0	107335A_TUC_8h	262037
17	0	107357B_TUC_0h_no4sU	242996
17	0	107359B_TUC_1h	310528
17	0	107361B_TUC_2h	251694
17	0	107363B_TUC_4h	224712
17	0	107365B_TUC_8h	220740
83	2	107327A_TUC_0h_no4sU	3
83	2	107329A_TUC_1h	52
83	2	107331A_TUC_2h	212
83	2	107333A_TUC_4h	313
83	2	107335A_TUC_8h	513
83	2	107357B_TUC_0h_no4sU	7
83	2	107359B_TUC_1h	136
83	2	107361B_TUC_2h	201
83	2	107363B_TUC_4h	401
83	2	107365B_TUC_8h	606
17	1	107327A_TUC_0h_no4sU	3508
17	1	107329A_TUC_1h	6871
17	1	107331A_TUC_2h	22865
17	1	107333A_TUC_4h	48636
17	1	107335A_TUC_8h	76905
17	1	107357B_TUC_0h_no4sU	2652
17	1	107359B_TUC_1h	10147
17	1	107361B_TUC_2h	22279
17	1	107363B_TUC_4h	46672
17	1	107365B_TUC_8h	73078
83	3	107329A_TUC_1h	15
83	3	107331A_TUC_2h	80
83	3	107333A_TUC_4h	176
83	3	107335A_TUC_8h	320
83	3	107359B_TUC_1h	51
83	3	107361B_TUC_2h	140
83	3	107363B_TUC_4h	327
83	3	107365B_TUC_8h	501
17	2	107327A_TUC_0h_no4sU	41
17	2	107329A_TUC_1h	330
17	2	107331A_TUC_2h	2882
17	2	107333A_TUC_4h	8427
17	2	107335A_TUC_8h	16150
17	2	107357B_TUC_0h_no4sU	27
17	2	107359B_TUC_1h	975
17	2	107361B_TUC_2h	4249
17	2	107363B_TUC_4h	11591
17	2	107365B_TUC_8h	18817
83	4	107329A_TUC_1h	4
83	4	107331A_TUC_2h	35
83	4	107333A_TUC_4h	75
83	4	107335A_TUC_8h	189
83	4	107357B_TUC_0h_no4sU	1
83	4	107359B_TUC_1h	24
83	4	107361B_TUC_2h	98
83	4	107363B_TUC_4h	194
83	4	107365B_TUC_8h	315
17	3	107327A_TUC_0h_no4sU	4
17	3	107329A_TUC_1h	23
17	3	107331A_TUC_2h	279
17	3	107333A_TUC_4h	1210
17	3	107335A_TUC_8h	2442
17	3	107357B_TUC_0h_no4sU	1
17	3	107359B_TUC_1h	113
17	3	107361B_TUC_2h	746
17	3	107363B_TUC_4h	2408
17	3	107365B_TUC_8h	3833
83	5	107329A_TUC_1h	1
83	5	107331A_TUC_2h	14
83	5	107333A_TUC_4h	30
83	5	107335A_TUC_8h	94
83	5	107359B_TUC_1h	8
83	5	107361B_TUC_2h	58
83	5	107363B_TUC_4h	117
83	5	107365B_TUC_8h	221
17	4	107331A_TUC_2h	39
17	4	107333A_TUC_4h	115
17	4	107335A_TUC_8h	330
17	4	107357B_TUC_0h_no4sU	1
17	4	107359B_TUC_1h	9
17	4	107361B_TUC_2h	110
17	4	107363B_TUC_4h	383
17	4	107365B_TUC_8h	598
83	6	107331A_TUC_2h	3
83	6	107333A_TUC_4h	13
83	6	107335A_TUC_8h	50
83	6	107359B_TUC_1h	3
83	6	107361B_TUC_2h	27
83	6	107363B_TUC_4h	66
83	6	107365B_TUC_8h	96
17	5	107331A_TUC_2h	4
17	5	107333A_TUC_4h	20
17	5	107335A_TUC_8h	37
17	5	107361B_TUC_2h	21
17	5	107363B_TUC_4h	50
17	5	107365B_TUC_8h	110
83	7	107331A_TUC_2h	1
83	7	107333A_TUC_4h	7
83	7	107335A_TUC_8h	16
83	7	107361B_TUC_2h	17
83	7	107363B_TUC_4h	46
83	7	107365B_TUC_8h	87
83	8	107333A_TUC_4h	2
83	8	107335A_TUC_8h	6
83	8	107359B_TUC_1h	2
83	8	107361B_TUC_2h	6
83	8	107363B_TUC_4h	46
83	8	107365B_TUC_8h	29
17	6	107331A_TUC_2h	1
17	6	107335A_TUC_8h	4
17	6	107361B_TUC_2h	2
17	6	107363B_TUC_4h	5
17	6	107365B_TUC_8h	12
83	9	107333A_TUC_4h	2
83	9	107335A_TUC_8h	4
83	9	107359B_TUC_1h	1
83	9	107361B_TUC_2h	4
83	9	107363B_TUC_4h	5
83	9	107365B_TUC_8h	15
17	7	107335A_TUC_8h	1
17	7	107365B_TUC_8h	3
83	10	107365B_TUC_8h	3
84	0	107327A_TUC_0h_no4sU	1319
84	0	107329A_TUC_1h	1200
84	0	107331A_TUC_2h	950
84	0	107333A_TUC_4h	639
84	0	107335A_TUC_8h	349
84	0	107357B_TUC_0h_no4sU	1631
